Id,SalePrice
1998,352320.5
1999,284797.16
2000,305227.06
2001,286644.7
2002,279494.03
2003,279682.7
2004,328136.7
2005,219886.1
2006,229080.95
2007,257396.3
2008,213604.4
2009,189303.2
2010,185190.66
2011,144080.3
2012,171725.14
2013,179620.9
2014,179418.28
2015,184268.92
2016,190475.92
2017,192302.05
2018,137525.75
2019,133310.05
2020,102407.91
2021,119975.53
2022,197848.28
2023,138990.95
2024,283530.06
2025,326283.44
2026,179976.47
2027,157676.66
2028,146629.03
2029,166136.75
2030,266050.88
2031,249666.12
2032,251356.7
2033,269056.28
2034,170212.47
2035,229839.77
2036,187020.61
2037,191932.56
2038,278098.66
2039,218560.23
2040,245435.92
2041,310909.53
2042,189854.17
2043,179308.72
2044,154056.6
2045,205458.77
2046,135786.69
2047,157980.58
2048,130302.01
2049,142518.75
2050,168320.69
2051,96502.8
2052,123937.445
2053,143160.23
2054,109050.0
2055,180787.75
2056,154186.84
2057,125932.72
2058,195678.53
2059,138747.83
2060,188603.2
2061,162566.27
2062,130088.83
2063,123552.305
2064,137749.16
2065,112349.78
2066,176663.98
2067,123673.21
2068,158817.53
2069,74769.336
2070,112237.82
2071,87079.734
2072,154590.5
2073,131062.555
2074,173272.31
2075,116231.055
2076,118183.01
2077,149778.12
2078,124384.87
2079,130985.61
2080,133603.05
2081,127406.74
2082,148359.4
2083,130092.695
2084,124063.85
2085,123743.875
2086,126866.9
2087,125285.69
2088,98533.3
2089,81555.41
2090,119120.75
2091,117930.83
2092,128250.16
2093,113790.516
2094,129537.33
2095,128823.36
2096,82411.97
2097,100878.45
2098,132102.55
2099,66682.7
2100,70412.12
2101,99787.12
2102,130732.82
2103,107412.875
2104,132250.44
2105,122080.45
2106,69054.57
2107,205657.42
2108,106279.125
2109,107797.79
2110,115284.36
2111,127435.45
2112,139095.33
2113,126622.414
2114,125323.695
2115,162347.95
2116,112571.3
2117,151369.27
2118,106494.3
2119,120939.66
2120,114488.56
2121,88765.52
2122,129761.88
2123,80892.65
2124,165971.3
2125,120025.34
2126,181921.5
2127,166542.84
2128,117443.71
2129,75775.76
2130,130321.695
2131,142037.17
2132,114894.78
2133,112609.695
2134,107766.05
2135,88179.305
2136,83026.84
2137,103823.94
2138,134065.77
2139,155619.66
2140,144778.6
2141,161132.69
2142,130749.734
2143,146781.42
2144,128044.24
2145,128003.1
2146,171090.4
2147,141154.47
2148,125713.48
2149,145825.17
2150,235306.97
2151,91504.47
2152,172084.19
2153,197172.1
2154,100413.375
2155,132604.47
2156,292932.2
2157,227567.27
2158,216953.0
2159,223403.88
2160,178538.17
2161,247156.61
2162,394846.0
2163,356939.2
2164,220965.28
2165,180522.98
2166,140376.88
2167,204643.44
2168,213303.7
2169,199730.11
2170,239308.73
2171,147465.3
2172,126909.42
2173,168264.78
2174,225025.95
2175,285512.5
2176,319550.3
2177,248370.0
2178,209769.4
2179,142359.69
2180,222487.33
2181,186910.94
2182,217671.86
2183,183909.42
2184,110913.11
2185,110239.766
2186,155725.73
2187,138797.95
2188,143616.33
2189,299564.0
2190,81895.586
2191,84218.86
2192,92129.98
2193,91436.55
2194,109594.71
2195,104282.26
2196,118235.875
2197,113360.23
2198,174481.19
2199,169109.45
2200,133353.45
2201,153826.64
2202,200300.77
2203,139294.75
2204,211295.56
2205,127964.73
2206,160102.48
2207,239271.1
2208,257536.23
2209,242948.92
2210,119409.945
2211,117841.99
2212,116516.99
2213,110368.64
2214,121343.31
2215,98724.375
2216,148743.75
2217,70980.42
2218,83479.42
2219,71519.055
2220,64955.17
2221,282065.34
2222,263517.88
2223,264623.2
2224,199092.98
2225,123667.35
2226,195326.81
2227,191199.33
2228,262553.9
2229,225382.03
2230,159164.28
2231,213752.97
2232,175619.78
2233,170982.95
2234,229331.22
2235,210561.61
2236,205808.22
2237,276806.78
2238,206349.66
2239,114407.31
2240,159373.89
2241,174053.75
2242,107990.555
2243,112909.07
2244,95478.8
2245,99447.586
2246,147753.55
2247,121176.164
2248,115883.625
2249,117394.34
2250,137126.95
2251,126938.99
2252,179522.98
2253,149323.36
2254,173820.23
2255,178921.9
2256,170726.58
2257,215839.39
2258,167484.9
2259,178353.16
2260,147724.33
2261,182244.94
2262,190894.27
2263,373120.2
2264,462715.84
2265,186464.12
2266,260911.22
2267,416420.97
2268,404181.56
2269,146908.47
2270,189216.69
2271,219275.81
2272,186558.89
2273,163612.16
2274,182008.02
2275,173594.34
2276,202185.23
2277,209626.66
2278,134512.73
2279,119758.54
2280,126177.5
2281,163441.61
2282,175396.73
2283,112827.57
2284,115751.54
2285,80305.22
2286,133412.42
2287,352462.38
2288,297274.4
2289,391290.22
2290,415922.75
2291,340811.75
2292,391005.75
2293,488350.5
2294,412337.66
2295,427445.7
2296,288466.5
2297,351888.3
2298,366403.16
2299,371304.34
2300,324982.2
2301,299849.75
2302,278206.94
2303,245594.25
2304,267284.16
2305,203263.4
2306,192613.42
2307,188355.61
2308,252851.16
2309,273550.4
2310,205824.69
2311,206674.67
2312,172375.56
2313,173140.33
2314,185817.97
2315,171829.62
2316,201908.12
2317,195061.98
2318,179315.58
2319,176498.92
2320,183053.25
2321,245413.69
2322,173821.02
2323,172921.98
2324,162758.84
2325,210814.55
2326,165580.92
2327,218454.94
2328,223223.28
2329,179038.08
2330,182539.25
2331,353390.25
2332,361485.78
2333,328328.9
2334,272554.03
2335,276936.88
2336,324176.25
2337,229303.45
2338,288526.56
2339,194425.45
2340,364605.2
2341,201375.92
2342,247907.3
2343,256933.33
2344,206898.75
2345,247293.8
2346,224788.58
2347,226325.1
2348,228238.89
2349,205311.38
2350,293055.2
2351,269823.16
2352,266058.25
2353,289094.22
2354,143328.61
2355,140681.47
2356,154922.2
2357,194412.33
2358,194023.69
2359,129639.38
2360,114831.47
2361,144679.05
2362,262109.6
2363,131839.77
2364,172831.02
2365,204487.56
2366,186652.94
2367,206826.52
2368,203976.5
2369,197249.8
2370,179296.48
2371,168966.12
2372,191066.97
2373,270904.66
2374,321039.5
2375,241051.0
2376,330011.72
2377,371192.16
2378,156853.61
2379,218868.02
2380,163188.95
2381,168404.25
2382,213044.7
2383,202405.61
2384,250025.33
2385,155693.48
2386,139306.08
2387,136181.77
2388,94119.69
2389,113925.586
2390,146323.42
2391,137403.72
2392,135005.19
2393,157834.67
2394,136250.95
2395,193082.72
2396,150018.12
2397,202644.97
2398,119437.82
2399,67778.15
2400,75948.5
2401,126254.22
2402,130577.55
2403,130665.625
2404,152731.69
2405,160289.27
2406,152471.92
2407,124183.42
2408,137033.66
2409,131122.67
2410,180965.08
2411,121220.49
2412,147948.88
2413,132989.78
2414,151646.5
2415,130361.445
2416,128836.195
2417,146613.77
2418,146893.23
2419,130861.28
2420,121659.04
2421,149511.48
2422,116439.05
2423,118289.51
2424,144850.95
2425,207950.19
2426,140100.88
2427,141507.0
2428,162121.6
2429,118886.21
2430,134024.11
2431,114266.89
2432,133092.4
2433,153687.17
2434,129321.07
2435,132727.4
2436,114398.195
2437,118851.766
2438,140634.22
2439,100883.84
2440,113083.62
2441,84684.17
2442,108905.95
2443,137480.72
2444,119151.53
2445,81047.04
2446,146674.56
2447,182450.42
2448,112986.93
2449,118211.72
2450,152980.22
2451,126140.86
2452,218183.44
2453,89710.63
2454,129446.37
2455,121030.22
2456,138222.9
2457,149939.23
2458,125011.35
2459,111468.89
2460,134303.25
2461,131336.31
2462,126890.96
2463,117924.77
2464,196265.45
2465,159275.94
2466,118459.07
2467,134842.67
2468,96769.18
2469,85499.92
2470,203631.44
2471,234674.94
2472,142085.17
2473,114511.73
2474,87093.61
2475,191186.95
2476,103758.5
2477,125845.92
2478,154379.61
2479,113984.69
2480,166224.05
2481,131938.66
2482,134758.62
2483,110135.72
2484,115869.586
2485,133192.27
2486,145996.88
2487,199516.17
2488,153203.6
2489,141302.58
2490,148394.44
2491,100016.02
2492,183899.92
2493,146858.08
2494,122213.43
2495,78286.79
2496,239025.44
2497,142631.2
2498,103997.72
2499,88349.555
2500,119860.01
2501,138597.05
2502,141707.97
2503,91408.88
2504,256967.95
2505,221494.61
2506,287032.7
2507,300714.16
2508,288330.88
2509,207157.12
2510,201372.83
2511,178997.62
2512,201743.81
2513,216149.25
2514,289870.94
2515,159124.48
2516,179444.81
2517,149442.81
2518,162462.53
2519,229079.47
2520,201253.19
2521,189089.16
2522,220760.47
2523,118013.234
2524,117170.65
2525,148659.77
2526,139764.69
2527,125839.234
2528,124898.22
2529,132890.12
2530,119306.1
2531,250708.69
2532,222802.67
2533,189990.2
2534,225471.36
2535,268083.66
2536,232416.86
2537,262507.44
2538,175243.11
2539,173736.38
2540,168975.9
2541,174247.44
2542,162405.9
2543,112580.695
2544,112195.164
2545,118891.27
2546,110059.586
2547,138537.12
2548,135516.92
2549,178423.22
2550,522367.72
2551,143771.61
2552,135928.73
2553,82149.3
2554,101728.28
2555,125599.86
2556,87257.234
2557,95065.6
2558,132925.94
2559,135758.56
2560,182344.11
2561,148837.56
2562,168109.0
2563,149894.34
2564,184444.28
2565,149180.62
2566,179354.52
2567,132040.73
2568,223472.84
2569,246640.31
2570,111918.96
2571,209115.47
2572,135277.75
2573,230923.38
2574,281504.44
2575,126238.69
2576,116907.13
2577,138194.75
2578,91393.91
2579,73738.055
2580,122108.23
2581,109757.29
2582,118013.67
2583,274756.16
2584,167802.97
2585,193532.45
2586,212045.25
2587,188154.64
2588,167615.64
2589,143103.7
2590,212063.72
2591,220058.31
2592,208627.7
2593,237594.42
2594,184479.67
2595,195187.88
2596,290510.66
2597,186218.12
2598,298143.5
2599,318919.66
2600,161474.73
2601,162930.22
2602,71595.33
2603,94109.56
2604,90590.54
2605,79742.48
2606,147602.19
2607,253275.84
2608,201013.78
2609,175703.81
2610,108720.15
2611,111681.25
2612,169810.53
2613,135547.45
2614,129878.23
2615,152865.47
2616,155261.56
2617,181447.48
2618,185218.45
2619,214282.27
2620,186473.1
2621,180465.03
2622,178843.11
2623,236525.64
2624,345973.97
2625,293573.72
2626,179547.12
2627,163586.73
2628,512910.8
2629,504433.44
2630,469806.25
2631,493682.66
2632,472924.94
2633,317189.38
2634,418691.84
2635,163300.67
2636,186029.77
2637,189399.75
2638,264943.62
2639,200732.3
2640,146045.95
2641,115262.98
2642,183022.3
2643,106298.45
2644,117797.69
2645,112937.5
2646,95530.41
2647,119617.06
2648,170434.78
2649,157045.78
2650,140384.81
2651,138881.81
2652,437866.47
2653,271574.3
2654,277170.4
2655,389074.84
2656,332047.03
2657,376460.3
2658,276019.88
2659,336751.97
2660,379026.6
2661,399461.8
2662,364985.53
2663,285082.03
2664,257670.3
2665,308752.62
2666,267690.5
2667,170899.89
2668,176251.78
2669,176668.89
2670,292881.28
2671,174704.44
2672,194449.73
2673,204455.56
2674,201338.55
2675,166658.81
2676,184427.7
2677,187357.22
2678,233789.84
2679,306805.22
2680,302672.12
2681,379812.3
2682,310217.0
2683,477327.53
2684,305263.25
2685,341825.12
2686,299698.34
2687,293132.6
2688,234444.12
2689,206204.0
2690,398597.7
2691,202162.73
2692,129227.7
2693,203804.39
2694,148161.7
2695,191820.08
2696,185540.61
2697,191414.23
2698,192727.33
2699,175480.38
2700,149003.56
2701,156282.75
2702,115981.5
2703,117901.6
2704,143649.62
2705,124963.35
2706,111684.45
2707,123142.164
2708,142021.84
2709,106028.86
2710,115018.61
2711,374096.94
2712,404021.94
2713,168878.12
2714,147286.12
2715,159804.12
2716,141853.11
2717,201077.77
2718,213111.62
2719,163187.1
2720,180824.62
2721,148771.58
2722,162503.92
2723,150476.53
2724,128152.93
2725,144160.27
2726,165831.45
2727,168365.27
2728,169295.94
2729,143730.25
2730,158520.36
2731,125682.56
2732,133199.77
2733,159086.78
2734,169482.47
2735,145164.0
2736,141304.45
2737,126300.98
2738,126696.68
2739,172869.55
2740,142267.06
2741,141410.23
2742,160583.11
2743,146550.94
2744,177087.52
2745,143930.95
2746,139095.42
2747,146345.19
2748,122189.555
2749,143430.45
2750,136227.12
2751,141400.17
2752,192157.31
2753,150033.17
2754,220295.95
2755,134710.97
2756,118815.76
2757,91195.67
2758,106684.1
2759,173408.89
2760,133052.23
2761,156414.28
2762,145269.86
2763,185311.94
2764,136120.33
2765,280383.78
2766,118505.1
2767,96510.4
2768,134122.19
2769,125598.63
2770,151473.89
2771,124132.8
2772,130417.36
2773,184041.69
2774,135634.89
2775,113072.12
2776,143221.34
2777,149293.19
2778,110480.24
2779,106816.414
2780,89614.64
2781,96408.24
2782,112954.15
2783,122726.78
2784,115660.766
2785,142215.69
2786,70864.3
2787,101145.734
2788,76401.13
2789,177943.22
2790,110963.2
2791,111940.984
2792,69265.77
2793,136625.3
2794,84912.34
2795,123437.41
2796,93508.86
2797,191415.2
2798,116587.99
2799,121969.85
2800,68220.445
2801,103156.53
2802,132429.0
2803,151409.89
2804,122198.1
2805,101043.32
2806,91364.66
2807,159607.03
2808,147732.33
2809,127078.03
2810,136567.56
2811,158098.5
2812,165127.31
2813,162314.06
2814,145130.69
2815,98837.23
2816,209613.34
2817,158634.81
2818,137676.48
2819,175018.31
2820,126728.445
2821,91869.836
2822,197537.89
2823,278898.6
2824,166909.98
2825,154871.55
2826,138234.1
2827,142615.81
2828,208507.94
2829,245829.39
2830,228302.58
2831,169866.55
2832,244028.84
2833,280714.1
2834,226475.66
2835,227361.02
2836,185336.66
2837,163748.52
2838,148214.67
2839,183397.75
2840,190015.67
2841,196873.17
2842,229834.22
2843,153826.05
2844,177576.84
2845,122369.22
2846,199889.38
2847,207410.12
2848,194281.56
2849,207268.92
2850,279555.6
2851,207553.06
2852,241294.94
2853,235611.5
2854,141335.23
2855,202323.39
2856,197895.1
2857,183727.11
2858,185611.23
2859,119902.836
2860,125624.27
2861,125878.05
2862,184898.94
2863,111840.33
2864,242666.53
2865,143829.53
2866,129833.984
2867,100882.01
2868,108458.305
2869,114129.695
2870,123305.37
2871,112971.516
2872,64572.984
2873,95559.984
2874,144418.08
2875,115296.67
2876,164740.75
2877,143277.02
2878,167732.83
2879,139708.52
2880,113443.02
2881,153066.73
2882,218837.84
2883,203739.86
2884,204416.95
2885,176670.81
2886,262958.38
2887,90405.29
2888,129075.625
2889,53194.96
2890,91304.42
2891,136268.64
2892,49492.59
2893,79401.57
2894,43212.49
2895,301155.75
2896,269734.25
2897,197213.62
2898,148820.0
2899,204647.6
2900,157432.33
2901,224045.69
2902,165440.89
2903,345668.12
2904,300133.22
2905,90226.086
2906,196576.78
2907,107803.195
2908,138204.53
2909,143477.53
2910,77319.44
2911,79844.414
2912,152694.8
2913,71893.34
2914,84068.29
2915,92408.85
2916,66865.625
2917,192575.28
2918,118488.86
2919,238382.83
